年份,病种,住院总费用,住院统筹支付,住院人次
2007,心血管硬化,721.94,262.87,1
2007,颅骨骨折伴颅内损伤,812.54,261.24,1
2007,痢疾杆菌败血病,1069.2,256.14,1
2007,脓疱疹,1133.05,251.05,1
2007,中度营养不良,837.44,227.03,1
2007,急性咽峡炎,776.98,226.94,1
2007,急性出血性胃肠炎,862.21,225.63,1
2007,慢性乙型病毒性肝炎，不伴有丁型肝炎病毒感染,990.77,218.87,1
2007,不规则子宫出血,729.88,217.07,1
2007,肛门息肉,965.42,213.31,1
2007,表层脱落性食管炎[蜂窝组织炎性食管炎],911.75,211.85,1
2007,食道(胸部部份)损伤,782.33,206.26,1
2007,肝肾综合征,788.81,205.52,1
2007,慢性荨麻疹,879.59,205.42,1
2007,短暂性大脑缺血性发作和相关的综合征,489.38,198.46,1
2007,眼睑软组织挫伤,988.48,194.36,1
2007,药物性皮炎(药物疹),944.07,193.86,1
2007,躯干皮肤感染,589.41,191.42,1
2007,帕金森病,940.54,189.33,1
2007,乳腺导管扩张,820.79,188.62,1
2007,急性淋巴结炎,459.04,187.71,1
2007,稽留流产(过期流产),1228.58,181.74,1
2007,舌恶性肿瘤 NOS,588.21,180.48,1
2007,慢性肾功能衰竭，尿毒症期,409.98,167.9,1
2007,头皮糠疹,762.93,163.84,1
2007,其他腹部疝,536.27,159.93,1
2007,副拇指,630.61,149.23,1
2007,骨感染 NOS,1148.42,141.03,1
2007,足脓肿,785.89,137.02,1
2007,过敏性紫癜[亨诺克(－舍恩莱因)紫癜],490.75,130.06,1
2007,外耳开放性伤口,559.04,127.13,1
2007,慢性重型乙型病毒肝炎,502.85,122.85,1
2007,其他特指的糖尿病,533.4,114.26,1
2007,慢性单纯性支气管炎,450.43,112.93,1
2007,操作后眼疾患 NOS,490.06,106.59,1
2007,葡萄胎 NOS (Ｏ01.9),872.11,101.57,1
2007,饮食性胃肠炎,551.87,101.1,1
2007,肠神经官能症,453.81,99.6,1
2007,网膜炎,576.37,87.46,1
2007,胆囊结石伴急性化脓性胆囊炎,368.06,84.44,1
2007,慢性活动性肝炎,579.29,76.17,1
2007,月经过多,631.61,68.51,1
2007,骶髂关节脱位,603.67,66.56,1
2007,阵发性房室性心动过速,526.69,61.27,1
2007,癫痫的惊厥,515.14,57.73,1
2007,鼓膜炎,593.2,41.74,1
2007,慢性腹泻,675.51,38.88,1
2007,支气管扩张症,492.56,37.9,1
2007,胃肠手术后呕吐,521.8,33.01,1
2007,背部脓肿,368.9,29.82,1
2007,创伤性硬脑膜下积液,593.94,29.15,1
2007,肝外胆管恶性肿瘤,400.76,20.16,1
2007,急性乳腺炎,445.28,17.68,1
2007,先兆早产,544.77,14.32,1
2007,玫瑰糠疹,456.28,1.81,1
2007,胰腺肿瘤 (M80002/1),12412.54,0,1
2007,肝原位癌,7516.8,0,1
2007,其他链球菌性败血病,4579.03,0,1
2007,急性白血病 NOS (C95.0),3718.98,0,1
2007,硬腺癌,3091.07,0,1
2007,左心衰竭合并急性肺水肿,2788.25,0,1
2007,胰恶性肿瘤,2524.08,0,1
2007,肠粪嵌塞或便结,2219.18,0,1
2007,败血症 NOS,1983.36,0,1
2007,烧伤后唇畸形,1532.13,0,1
2007,额挫伤,1119.15,0,1
2007,首次正常妊娠监督,1054.76,0,1
2007,肾细胞癌 (C64),857.86,0,1
2007,胸壁良性肿瘤,750.05,0,1
2007,流行性感冒伴胃肠炎，流行性感冒病毒被标明,653.96,0,1
2007,完全性瘫痪,579.49,0,1
2007,腹膜粘连伴肠梗阻,563.3,0,1
2007,子宫颈息肉(粘液性),553.1,0,1
2007,失眠,482.65,0,1
2007,耳损伤 NOS,467.85,0,1
2007,多发性和未特指部位的急性上呼吸道感染,458.01,0,1
2007,硬化性胆管炎,445.5,0,1
2007,口腔粘膜溃疡,325.21,0,1
2007,外耳道炎(弥漫性外耳道炎),295.27,0,1
2007,中暑和日射病,236.35,0,1
2007,结肠造口术后狭窄,222.61,0,1
2007,身体体表10～19％烧伤,221.5,0,1
2007,视网膜脱离 NOS,221.4,0,1
2007,肠蛔虫,178.66,0,1
2007,脾大 NOS,161,0,1
2007,酒精中毒，意图不确定的 (Y15.951),116.67,0,1
2007,腺瘤 NOS,16.45,0,1
2007,慢性单纯性青光眼,5,0,1
2007,血液及造血器官疾病和某些涉及免疫机制的疾患家族史,0.1,0,1
2007,银屑病[牛皮癣],0.01,0,1
2007,妊娠、分娩和产褥期耻骨联合的不全脱位,0,0,1
2007,梅毒性心肌炎,0,0,1
2006,,81620343.95,41678550.09,14200
2006,高血压,1078244.12,612735.13,280
2006,冠心病心律失常型,820253.63,524958.79,233
2006,胆囊结石伴胆囊炎,698685.91,386738.58,196
2006,精神分裂症,1270502.22,982023.76,189
2006,肺炎,456179.17,269816.02,183
2006,糖尿病 NOS,587592.78,351601.88,159
2006,急性支气管炎,262685.96,137217.69,148
2006,肺气肿,492167.56,304264.4,145
2006,急性胃肠炎,195842.5,94318.86,139
2006,眩晕,301531.05,217654.03,134
2006,脑梗塞,482027.83,307803.22,131
2006,慢性支气管炎伴肺气肿,297455.33,178435.88,107
2006,慢性支气管炎,256674.16,175052.84,102
2006,胆囊结石,306146.93,163669.84,94
2006,上呼吸道感染,196005.78,104343.68,93
2006,气管炎伴慢支炎,307959.43,198923.2,86
2006,腹痛,234690.27,125039.76,84
2006,急性阑尾炎,182562.3,91894.52,83
2006,血管性头痛,189349.3,133022.89,81
2006,右支气管肺癌,446940.59,234858.93,78
2006,慢性支气管炎急性发作,243422.3,147207.79,78
2006,腰椎间盘脱出,223629.03,123522.17,74
2006,尿道感染,100794.55,52872.2,67
2006,冠心病,172009.32,97919.19,64
2006,肾结石,117852.18,58142.88,64
2006,冠状动脉粥样硬化性心脏病,162284.18,95974.07,61
2006,脑血管意外,352235.58,212920.41,60
2006,上消化道出血,208350.41,117838.82,59
2006,急性胆囊炎,98693.33,52347.47,58
2006,子宫肌瘤,194118.17,101066.78,56
2006,腹股沟斜疝(单侧),139582.76,74887.96,55
2006,前列腺增生,243538.3,153741.91,53
2006,短暂性脑缺血[阿尔瓦雷斯氏综合征TIA],70606.21,48402.83,48
2006,带状疱疹,69497.23,35049.95,48
2006,急性肠炎,58451.65,23773.96,48
2006,脑动脉供血不足,122012.48,71556.2,47
2006,急性扁桃体炎,48439.04,21729.17,47
2006,慢性胃炎,85409.69,44884.57,46
2006,老年性白内障,158400.41,91702.76,45
2006,肺部感染,139413.38,85716.3,45
2006,急性上呼吸道感染,62141.89,28996.22,44
2006,急性胰腺炎,207880.31,120811.22,43
2006,急性胃炎,54970.06,24649.96,42
2006,糖尿病,117878.12,73009.17,41
2006,发热，不明原因,42506.38,17374.6,41
2006,胆囊炎,111654.84,62863.97,39
2006,肺源性心脏病,127633.62,80254.48,38
2006,原发性高血压,98324.91,58874.38,38
2006,急性盆腔炎,73795.42,38220.28,38
2006,感冒,43501.72,20669.76,36
2006,糖尿病性冠心病,106221.11,58446.31,33
2006,胆囊切除手术,124283.17,67250.86,31
2006,肛乳头肥大,44604.33,18650.92,31
2006,心悸,92642.09,49046.99,30
2006,肛周脓肿,47148.79,21864.09,28
2006,混合痔手术,33605.45,12424.37,28
2006,食道癌切除个人史,124045.4,76700.66,27
2006,输尿管结石,64107.4,28577.49,27
2006,腰椎骨折,110982.98,57004.02,25
2006,前列腺肥大(增生),102296.44,63693.33,24
2006,高血压Ⅲ,62616.32,36234.82,24
2006,腹泻,48517.13,23163.69,24
2006,大叶性肺炎,72419.94,46758.61,23
2006,心肌炎,74829.86,41812.91,23
2006,股骨骨折,166211.75,95984.23,22
2006,前列腺炎 NOS,60219.55,35080.58,22
2006,胃肠型感冒,24422.51,10658.21,22
2006,脑出血,141119.24,86224.03,21
2006,胸腔积液,94447.78,54694.29,21
2006,卵巢囊肿,68460.78,34694.26,21
2006,脑血管供血不足,45198.55,28834.35,21
2006,胃炎,40131.16,21604.23,21
2006,梅尼埃病[美尼尔氏病、内淋巴[迷路]积水,39860.12,20878.37,21
2006,肛瘘,32628.74,14689.85,21
2006,癌病 (C80),178500.04,88198.73,20
2006,肛管直肠癌,114012.7,72869.09,20
2006,肠梗阻,81679.43,48135.98,20
2006,支气管哮喘,95854.65,45688.26,20
2006,胆囊息肉,66611.82,35105.23,20
2006,胃溃疡,61153.11,33887.45,20
2006,支气管肺炎(小叶性肺炎 ),42906.82,26191.25,20
2006,腹股沟疝,46109.38,24565.49,20
2006,脑血栓形成,38440.09,21587.38,20
2006,股骨颈骨折,212027,118867.52,19
2006,支气管或肺恶性肿瘤 NOS,93036.11,43080.05,19
2006,胆囊结石伴慢性胆囊炎,64225.54,35497.15,19
2006,高血压性心脏病,49092.31,30942.58,19
2006,风湿性心脏病(RHD),51006.45,29339.55,19
2006,肝炎后肝硬变,78369.52,45589.11,18
2006,痛风,31418.82,16103.66,18
2006,消化道出血,81198.62,46502.92,17
2006,椎动脉型颈椎病,43479.27,25577.04,17
2006,冠状动脉供血不足,37595.7,25192.91,17
2006,急性肾盂肾炎,27036.5,13969.38,17
2006,腰痛 NOS,61414.76,37044.36,16
2006,腰椎病,53643.37,28368.28,16
2006,晕厥,29713.93,15990.83,16
2006,偏头痛,30135.52,18721.17,15
2006,肛裂,24146.7,10175.83,15
2006,直肠粘膜脱垂,21951.92,9947.47,15
2006,骨折,87410.37,36415.67,14
2006,胰腺炎,59438.81,32851.25,14
2006,慢性前列腺炎,24231.99,11707.46,14
2006,感染性腹泻,12423.26,4837.94,14
2006,白内障 NOS,48635.12,25498.01,13
2006,子宫肌瘤手术,44292.89,20976.06,13
2006,头痛,33129.41,17200.18,13
2006,隐性冠心病(无症状性冠心病),23633.4,13082.45,13
2006,肠炎,16838.6,8109.28,13
2006,混合痔伴有并发症,15321.09,5787.51,13
2006,肾绞痛,13417.37,4623.43,13
2006,股骨粗隆间骨折,64855.22,35855.88,12
2006,髌骨骨折,53139.87,29030.63,12
2006,支气管炎，未特指为急性或慢性,29011.76,17259.43,12
2006,支气管肺炎[小叶性肺炎],21169.57,13745.24,12
2006,病毒性心肌炎,21498.1,10511.88,12
2006,泌尿道感染 NOS,18196.31,9047.52,12
2006,贫血 NOS,95301.22,53310.24,11
2006,肱骨骨折,72174.78,36932.75,11
2006,糜烂性胃炎,45977.53,26550.9,11
2006,酒精性肝硬化,41196.68,23763.12,11
2006,转移性癌 NOS,32549.67,18134.96,11
2006,非胰岛素依赖Ⅱ型糖尿病,26855.92,15985.47,11
2006,输卵管妊娠,31391.83,15172.04,11
2006,盆腔炎性包块,30446.88,15156.41,11
2006,高血压病,26408.35,13976.99,11
2006,阑尾炎,22322.64,10555.59,11
2006,鼻出血(鼻衄),16745.77,7595.42,11
2006,癌 NOS,69043.35,43925.49,10
2006,脊椎病 NOS,40918.32,20356.64,10
2006,支气管扩张伴咯血,27019.45,17458.97,10
2006,椎间盘脱出,31113.99,15533.44,10
2006,慢性肾炎,27360.12,13649.46,10
2006,附件囊肿,24457.69,12065.93,10
2006,原因不明的发热,21157.2,11591.76,10
2006,心律失常[心律不齐；心律紊乱],21223.38,11260.07,10
2006,头晕,19990.39,10688.64,10
2006,急性前列腺炎,17226.59,10109.17,10
2006,尿道结石,20321.32,9800.48,10
2006,扁桃体周围脓肿,14733.92,7681.58,10
2006,女性盆腔炎,9851.74,3005.38,10
2006,股骨头缺血性坏死,130624.85,58720.63,9
2006,食管上段恶性肿瘤,54808.37,29560.15,9
2006,肝癌切除个人史,44095.34,26370.3,9
2006,肝恶性肿瘤 NOS,72169.47,24856.69,9
2006,病毒性肺炎,32540.22,20742.83,9
2006,心绞痛,28297.07,16990.15,9
2006,咳嗽,25441.08,13681.46,9
2006,脑血管病,23078.81,13175.89,9
2006,青光眼,23132.36,13069.39,9
2006,脊椎病,20442.37,10835.75,9
2006,全身衰竭,18352.72,10457.41,9
2006,锁骨骨折,35895.3,10290.34,9
2006,关节炎(病) NOS,20148.28,10287.4,9
2006,异位妊娠,25078.2,10019.42,9
2006,支气管扩张,16566.31,9519.15,9
2006,慢性胆囊炎急性发作,17562.44,9296.77,9
2006,急性化脓性扁桃腺炎,12953.47,5854.78,9
2006,细菌性痢疾 NOS,11264.39,4541.64,9
2006,其他特指的肝癌,38237.75,22260.92,8
2006,气胸,39263.73,21894.91,8
2006,脑卒中[中风],31946.32,18578.58,8
2006,胫骨骨折,37016.6,17460.68,8
2006,全心衰竭,27185.46,16125.78,8
2006,鼻窦炎,24560.91,14411.52,8
2006,高血压Ⅱ,21326.53,14248.4,8
2006,慢性活动性乙型肝炎,23582.91,13956.96,8
2006,躯干部蜂窝组织炎,22375.92,13313.02,8
2006,煤矽肺,20391.98,12615.21,8
2006,头部外伤,17418.44,10618.15,8
2006,抑郁症,20536.54,10516.3,8
2006,类风湿性心脏病,17708.59,10285.61,8
2006,肝硬化,17315.81,9402.18,8
2006,肺气肿 NOS,15618.33,8662.93,8
2006,气管支气管炎,15554.41,8133.12,8
2006,慢性盆腔炎,18010.45,7791.12,8
2006,直肠息肉,14568.02,6458.65,8
2006,鼻咽恶性肿瘤,24316.26,5684.3,8
2006,急性咽喉炎,10727.1,5482.22,8
2006,眩晕综合征,11045.57,4845.88,8
2006,肺恶性肿瘤史,74507.85,36503.22,7
2006,脑萎缩,40050.49,27449.9,7
2006,不完全性肠梗阻,39627.42,26215.7,7
2006,脑内出血,34183.94,21640.39,7
2006,颈椎间盘脱出,29845.81,16155.07,7
2006,慢性浅表性胃炎,31584,16067.41,7
2006,肝癌破裂出血,31391.64,15485.75,7
2006,面神经炎,21106.15,15020.59,7
2006,成年型糖尿病[成人发病型糖尿病],25404.28,12882.99,7
2006,腹股沟疝(单侧),21450.17,12052.93,7
2006,心脏病 NOS,20223.88,11197.76,7
2006,风湿性关节炎,18240.25,10059.71,7
2006,间质性肺炎,15476.24,9532.77,7
2006,肋骨骨折,19068.4,8760.49,7
2006,桡骨骨折,18536.6,8300.56,7
2006,高血压I,13205.59,7824.79,7
2006,痛风性关节炎,12176.91,7329.93,7
2006,睾丸炎,11199.57,4517.54,7
2006,慢性阻塞性肺疾病,9109.81,4275.41,7
2006,头皮裂伤,9468.9,4165.56,7
2006,急性肾炎,8808.57,4006.78,7
2006,湿疹,8288.97,2854,7
2006,早期胃癌,38963.35,21859.71,6
2006,陈旧性肺结核,34694.1,20237.78,6
2006,肺肿物,29089.02,18887.88,6
2006,继发性糖尿病,31125.39,18754.41,6
2006,肝炎,28532.98,16459.66,6
2006,胆囊结石伴急性胆囊炎(胆石症伴急性胆囊炎),26043.55,15193.41,6
2006,肝胆管结石,22487.26,12945.04,6
2006,糖尿病性肾病,21064.73,12376.45,6
2006,脑动脉硬化,19605.54,11862.24,6
2006,沸水烫伤,19085.56,10664.02,6
2006,慢性阻塞性肺病伴有急性加重 NOS,17226.83,10175.29,6
2006,哮喘性支气管炎,17837.54,10105.85,6
2006,直肠脱垂,18673.92,10060.17,6
2006,心房纤维性颤动(心房纤颤),17435.15,9931.33,6
2006,高血压性脑病,14491.62,9733.14,6
2006,哮喘,17662.17,9728.89,6
2006,腰部扭伤,16720.97,8576.66,6
2006,肺病 NOS,14875.39,8448.5,6
2006,急性黄疸型肝炎,17245.42,8254.16,6
2006,慢性肺源性心脏病,13218.44,8077.94,6
2006,脑梗死,12460.58,7423.85,6
2006,取除内固定装置,14205.29,6743.84,6
2006,慢性喘息性支气管炎,10400.61,6284.44,6
2006,慢性扁桃体炎,13050.3,6100.16,6
2006,急性喘息性支气管炎,10742.5,5744.47,6
2006,胸痛,10173.08,5714.79,6
2006,糖尿病前期,10158.55,5495.56,6
2006,腰椎骨质增生(腰椎骨关节炎),9775.23,5158.29,6
2006,低血压,7061.87,3930.81,6
2006,腰腿痛,6801.79,3850.3,6
2006,直肠炎,9400.33,3649.18,6
2006,颅脑外伤所致的精神障碍,46257.77,34988.45,5
2006,直肠恶性肿瘤,36575.46,20306.61,5
2006,肝纤维化伴有肝硬化,33417.31,18739.22,5
2006,矽肺(硅肺),22872.85,15956.76,5
2006,消化性溃疡伴出血,19729.6,15560.95,5
2006,乳腺恶性肿瘤史,27552.73,15540.69,5
2006,退变性关节炎,25465.75,14913.25,5
2006,慢性乙型病毒性肝炎，不伴有丁型肝炎病毒感染,28138.58,14115.03,5
2006,脑梗塞后遗症,18586,12922.24,5
2006,其他慢性阻塞性肺病,20212.23,11995.95,5
2006,胰岛素依赖Ⅰ型糖尿病,17887.67,11444.49,5
2006,腔隙性脑梗塞,14857.64,9591.14,5
2006,鼻息肉,17402.9,9450.74,5
2006,足骨折 NOS,15875.88,9186.99,5
2006,慢性肠炎,15451.77,8760.78,5
2006,下肢静脉曲张,15458.76,8427.86,5
2006,神经根型颈椎病,12765.25,8305.53,5
2006,下肢脉管炎,11793.53,8273,5
2006,肝功能异常,14373.62,7731.89,5
2006,类风湿性关节炎 NOS,12475.49,7702.75,5
2006,老年性痴呆引起的精神病,13514.62,7679.23,5
2006,胆总管结石,14644.46,7299.49,5
2006,声带息肉,16941.4,7198.06,5
2006,胃溃疡伴出血,14120.84,7134.14,5
2006,糖尿病伴有多个并发症,10131.75,6286.58,5
2006,短暂性大脑缺血,10433.32,5807.03,5
2006,气管炎,11369.78,5724.55,5
2006,慢性阑尾炎,10242.51,5669.65,5
2006,十二指肠球部溃疡,10984.42,5602.12,5
2006,子宫内膜原位癌,20605.16,5554.64,5
2006,胸膜炎,10017.29,5490.81,5
2006,晶状白内障,11687.67,5483.17,5
2006,肾盂肾炎 NOS,10614.92,5158.33,5
2006,肾和输尿管结石,8730.16,4952.49,5
2006,急性糜烂性胃炎,8042.98,4686.72,5
2006,流行性感冒和肺炎,8323.6,4379.26,5
2006,尿道炎,10298.54,4274.85,5
2006,腹壁疝(切口疝),8236.97,4271.74,5
2006,非胰岛素依赖型糖尿病,6883.24,3783.2,5
2006,继发性高血压,7771.53,3552.08,5
2006,急性咽炎,7209.27,3219.74,5
2006,肛门囊肿,6895.74,2525.18,5
2006,银屑病[牛皮癣],6068.94,2108.61,5
2006,肛管炎,5589.84,2024.93,5
2006,慢性肾衰竭,45153.79,25565.41,4
2006,机械性肠梗阻,143854.22,21653.86,4
2006,结肠息肉,31440.43,17788.08,4
2006,老年性心脏瓣膜病,27746.53,17737.92,4
2006,直肠囊肿,26849.18,17435.93,4
2006,肺原位癌,20718.49,13420.61,4
2006,乳房原位癌,21832.16,13011.11,4
2006,膀胱结石,19371.71,11823.38,4
2006,股骨干骨折,23778.31,11489.95,4
2006,慢性肝炎、重型,20080.18,10160.63,4
2006,哮喘性支气管肺炎,15093.27,10039.38,4
2006,下消化道出血,17809.79,9350.03,4
2006,乙肝并发于妊娠、分娩和产褥期,21328.73,9310.77,4
2006,肾性糖尿病,14743.15,9115,4
2006,食道中下段恶性肿瘤,14171.76,8878.02,4
2006,肝硬变,23879.9,8394.53,4
2006,肾病综合征,15422.01,8365.79,4
2006,后天性肾囊肿,14356.51,8229.84,4
2006,肱骨外科颈骨折,14158.57,8192.74,4
2006,肝硬变伴腹水,13397.81,8076.77,4
2006,前列腺炎性疾病,12730.84,7673.68,4
2006,脂肪肝,12541.96,6858.35,4
2006,阴道出血,13992.49,6781.24,4
2006,呕吐,12415.74,6561.04,4
2006,突发性耳聋[特发性聋],11151.51,6402.07,4
2006,股骨头无菌性坏死,9587.82,6056.59,4
2006,胰岛素依赖型糖尿病,9120.74,5995.31,4
2006,白血病,13461.99,5913.99,4
2006,气管炎伴急性支气管炎,10588.38,5878.89,4
2006,卵巢恶性肿瘤,58077.36,5514.21,4
2006,缺铁性贫血,9234.92,5329.7,4
2006,便血,10252.67,5267.2,4
2006,肝原位癌,8990.95,5252.29,4
2006,急性肝炎(非病毒性),9525.06,4774.04,4
2006,喘息性支气管肺炎,8053.14,4748.9,4
2006,癫痫,7697.5,4035.07,4
2006,慢性肾盂肾炎 NOS,7304.56,3946.04,4
2006,慢性胃肠炎,7278.88,3925.01,4
2006,附件炎(输卵管和卵巢炎),7424.99,3815.62,4
2006,便秘(单纯性)(痉挛性),8098.49,3766.23,4
2006,踝骨骨折,7579.74,3621.75,4
2006,接触性皮炎 NOS,7559.63,3610.6,4
2006,手指感染,7094.8,3575.5,4
2006,中暑,6248.76,3262.11,4
2006,指蜂窝组织炎,5456.18,3090.53,4
2006,血尿 NOS,7335.2,3022.06,4
2006,荨麻疹,6220.63,2660.86,4
2006,急性化脓性阑尾炎,6106.09,2571.9,4
2006,取除骨折内固定装置,6043.99,2554.3,4
2006,矽肺结核病(矽肺并发肺结核病),5567.78,2535.94,4
2006,喉癌术后咽口闭锁,5320.85,2470.76,4
2006,肛周炎,5149.01,1850.43,4
2006,胃炎和十二指肠炎,4132.34,1626.43,4
2006,纤维瘤 NOS,3494.27,1495.24,4
2006,角膜炎,3647.85,1390.25,4
2006,外痔,3810.1,1055.57,4
2006,女性急性盆腔炎,3258.47,902.51,4
2006,急性胆管炎,2776.7,816.15,4
2006,过敏性皮炎(湿疹),2775.06,792.13,4
2006,前列腺恶性肿瘤,25349.1,16999.27,3
2006,闭塞性血栓性脉管炎(血栓闭塞性脉管炎)[伯格氏病],23498.68,15793.72,3
2006,胫腓骨骨折,30946.03,15779.56,3
2006,直肠类癌,23406.27,14844.93,3
2006,乳腺(房)恶性肿瘤 NOS,22795.45,13859.99,3
2006,波特瘤浮肿性,19990.75,12293.63,3
2006,肿瘤,26241.02,11919.04,3
2006,肺部阴影,17975.07,11061.26,3
2006,骨盆骨折,18249.72,10958.14,3
2006,重型贫血,18613.68,10601.92,3
2006,特发性(原发性)高血压,15352.74,10092.62,3
2006,腹膜炎,16573.16,10029.16,3
2006,情感性精神病,12918.66,9711.12,3
2006,胃原位癌,14648.67,9517.33,3
2006,肺炎链球菌性肺炎,14465.99,9313.77,3
2006,胰腺肿瘤 (M80002/1),14299.85,9217.92,3
2006,肺继发恶性肿瘤,13328.53,8582.22,3
2006,胆管结石伴急性胆囊炎,12969.95,8542.27,3
2006,结肠恶性肿瘤,18827.2,8213.62,3
2006,心肌梗塞(急性) NOS,13964.15,7799.74,3
2006,足皮肤感染,13608.54,7564.29,3
2006,喉恶性肿瘤,10380.71,7053,3
2006,眼病白内障,14126.72,6856.74,3
2006,梗阻性黄疸,14302.27,6786.23,3
2006,腹股沟直疝(单侧),10496.53,6398.17,3
2006,自发性气胸,11914.41,6361.56,3
2006,胆囊恶性肿瘤,8813.86,6282.15,3
2006,耳聋 NOS,11091.02,6255.81,3
2006,直肠肿物,11747.93,6207.87,3
2006,咯血,10728.87,6188.91,3
2006,慢性风湿性心脏病,8896.9,6136.57,3
2006,乙型病毒性肝炎,13070.5,6115.69,3
2006,慢性鼻窦炎,11524.8,5895.55,3
2006,甲状腺良性肿瘤,10468.85,5833.91,3
2006,心脏植物神经功能紊乱,7532.42,5771.67,3
2006,静脉曲张,11583.99,5677.83,3
2006,高血压性偏瘫,9551.88,5590.98,3
2006,大隐静脉曲张,9031.97,5448.92,3
2006,再生障碍性贫血 NOS,10426.67,5195.96,3
2006,甲状腺腺瘤,10690.57,5171.04,3
2006,坐骨结节囊肿,10007.45,5080.09,3
2006,眼色素膜炎[葡萄膜炎],9910.93,5077.77,3
2006,跟腱断裂,9372.56,4924.25,3
2006,细菌性肺炎,7010.56,4804.65,3
2006,头部损伤,8253.92,4800.01,3
2006,关节固定术后状态,8172.78,4567.22,3
2006,溃疡性结肠炎,29923.95,4515.74,3
2006,施明克氏癌(鼻咽癌),6785.85,4488.06,3
2006,药物性肝炎,9149.47,4393.28,3
2006,老年性(65岁以后)痴呆,7222.26,4327.97,3
2006,萎缩性胃炎,7391.4,4283.25,3
2006,低血糖症,6948.74,3899.97,3
2006,慢性肝炎,8046.26,3733.73,3
2006,半月板损伤,6757.13,3728.17,3
2006,尿潴留,5801.7,3681.17,3
2006,上消化道溃疡穿孔,7504.12,3566.49,3
2006,跟骨骨折,7402.55,3545.72,3
2006,肛周感染,5891.51,3537.47,3
2006,踝关节骨折,7861.62,3533.04,3
2006,阻塞性肺气肿,6207.18,3494.07,3
2006,面神经麻痹[贝尔氏麻痹；面神经炎],5260.56,3487.54,3
2006,心肌病,5762.59,3430.4,3
2006,茎突骨质增生,6090.02,3345.18,3
2006,双侧膝骨性关节炎(病),7467.54,3281.23,3
2006,慢性冠状动脉供血不足,5366.21,3265.57,3
2006,脑血栓后遗症,6157.63,3264.14,3
2006,跖骨骨折,6891.68,3227.13,3
2006,前庭大腺囊肿[巴多林氏腺囊肿],6267.08,3111.59,3
2006,肩关节周围炎,5445.76,3091.18,3
